date,store_id,store_city,product_id,product_name,category,units_demanded,units_sold,lost_sales_units,returns_units,stock_on_hand_end,purchase_order_qty,received_qty,unit_price_eur,supplier_unit_cost_eur,revenue_eur,promotion_flag,discount_pct,campaign_flag,holiday_flag,holiday_name,is_weekend,day_of_week,temperature_c,rainfall_mm,competitor_price_eur,lead_time_days,actual_delivery_delay_days,ordering_cost_eur,holding_cost_per_unit_year_eur,service_level_target,price_change_flag,anomaly_flag,anomaly_type
2025-07-25,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,30,30,0,0,306,0,0,1.94,1.00,58.20,0,0,0,0,,0,Friday,31.4,0.0,2.00,5,0,20.00,0.20,0.97,0,0,
2025-07-26,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,36,36,0,0,270,250,0,1.96,1.00,70.56,0,0,0,0,,1,Saturday,28.4,0.0,1.84,5,2,20.00,0.20,0.97,0,0,
2025-07-27,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,243,80,0,1.95,1.00,52.65,0,0,0,0,,1,Sunday,25.7,0.0,2.09,5,1,20.00,0.20,0.97,0,0,
2025-07-28,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,24,24,0,0,219,20,0,1.96,1.00,47.04,0,0,0,0,,0,Monday,31.1,0.0,1.93,5,0,20.00,0.20,0.97,0,0,
2025-07-29,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,191,30,0,1.94,1.00,54.32,0,0,0,0,,0,Tuesday,26.8,0.0,1.99,5,6,20.00,0.20,0.97,0,0,
2025-07-30,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,26,26,0,1,166,30,0,1.93,1.00,50.18,0,0,0,0,,0,Wednesday,23.4,0.0,2.07,5,1,20.00,0.20,0.97,0,0,
2025-07-31,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,26,26,0,0,140,20,0,1.95,1.00,50.70,0,0,0,0,,0,Thursday,27.0,0.0,1.95,5,7,20.00,0.20,0.97,0,0,
2025-08-01,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,62,62,0,2,80,50,0,1.46,1.00,90.52,1,25,0,0,,0,Friday,27.5,0.0,2.08,5,1,20.00,0.20,0.97,0,0,
2025-08-02,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,38,38,0,0,392,0,350,1.95,1.00,74.10,0,0,0,0,,1,Saturday,28.3,0.0,2.07,5,0,20.00,0.20,0.97,0,0,
2025-08-03,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,32,32,0,0,360,0,0,1.94,1.00,62.08,0,0,0,0,,1,Sunday,22.3,0.0,2.07,5,0,20.00,0.20,0.97,0,0,
2025-08-04,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,332,0,0,1.95,1.00,54.60,0,0,0,0,,0,Monday,28.7,0.0,2.10,5,0,20.00,0.20,0.97,0,0,
2025-08-05,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,25,25,0,0,337,0,30,1.94,1.00,48.50,0,0,0,0,,0,Tuesday,25.8,0.0,1.90,5,0,20.00,0.20,0.97,0,0,
2025-08-06,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,31,31,0,0,306,0,0,1.94,1.00,60.14,0,0,0,0,,0,Wednesday,28.1,0.0,1.93,5,0,20.00,0.20,0.97,0,0,
2025-08-07,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,49,49,0,0,307,0,50,1.47,1.00,72.03,1,25,0,0,,0,Thursday,30.6,0.0,1.97,5,0,20.00,0.20,0.97,0,0,
2025-08-08,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,30,30,0,0,277,250,0,1.95,1.00,58.50,0,0,0,0,,0,Friday,25.3,0.0,2.10,5,0,20.00,0.20,0.97,0,0,
2025-08-09,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,34,34,0,0,273,30,30,1.94,1.00,65.96,0,0,0,0,,1,Saturday,28.5,0.0,1.96,5,0,20.00,0.20,0.97,0,0,
2025-08-10,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,32,32,0,0,241,30,0,1.93,1.00,61.76,0,0,0,0,,1,Sunday,24.7,0.0,2.11,5,1,20.00,0.20,0.97,0,0,
2025-08-11,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,25,25,0,0,216,30,0,1.94,1.00,48.50,0,0,0,0,,0,Monday,28.7,0.0,2.07,5,1,20.00,0.20,0.97,0,0,
2025-08-12,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,24,24,0,0,212,20,20,1.94,1.00,46.56,0,0,0,0,,0,Tuesday,31.1,0.0,2.10,5,0,20.00,0.20,0.97,0,0,
2025-08-13,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,26,26,0,0,436,0,250,1.93,1.00,50.18,0,0,0,0,,0,Wednesday,25.8,0.0,1.88,5,0,20.00,0.20,0.97,0,0,
2025-08-14,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,48,48,0,1,419,0,30,1.86,1.00,89.28,1,5,0,0,,0,Thursday,24.5,2.9,1.99,5,0,20.00,0.20,0.97,0,0,
2025-08-15,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,32,32,0,0,387,0,0,1.95,1.00,62.40,0,0,0,0,,0,Friday,29.1,0.0,2.09,5,0,20.00,0.20,0.97,0,0,
2025-08-16,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,30,30,0,0,387,0,30,1.93,1.00,57.90,0,0,0,0,,1,Saturday,26.7,0.0,1.88,5,0,20.00,0.20,0.97,0,0,
2025-08-17,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,24,24,0,0,413,0,50,1.94,1.00,46.56,0,0,0,0,,1,Sunday,28.7,0.0,1.96,5,0,20.00,0.20,0.97,0,0,
2025-08-18,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,30,30,0,0,383,0,0,1.95,1.00,58.50,0,0,1,0,,0,Monday,20.7,0.0,1.88,5,0,20.00,0.20,0.97,0,0,
2025-08-19,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,355,0,0,1.95,1.00,54.60,0,0,0,0,,0,Tuesday,27.3,6.3,2.09,5,0,20.00,0.20,0.97,0,0,
2025-08-20,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,327,0,0,1.93,1.01,54.04,0,0,0,0,,0,Wednesday,27.1,0.0,1.92,5,0,20.00,0.20,0.97,0,0,
2025-08-21,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,34,34,0,0,293,260,0,1.94,1.01,65.96,0,0,0,0,,0,Thursday,27.3,6.8,1.99,5,2,20.00,0.20,0.97,0,0,
2025-08-22,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,32,32,0,1,262,40,0,1.92,1.01,61.44,0,0,0,0,,0,Friday,25.7,10.8,1.82,5,0,20.00,0.20,0.97,0,0,
2025-08-23,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,30,30,0,0,232,40,0,1.95,1.01,58.50,0,0,0,0,,1,Saturday,24.2,0.0,1.97,5,0,20.00,0.20,0.97,0,0,
2025-08-24,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,49,49,0,0,183,50,0,1.66,1.01,81.34,1,15,0,0,,1,Sunday,24.3,5.1,1.85,5,1,20.00,0.20,0.97,0,0,
2025-08-25,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,156,30,0,1.94,1.01,52.38,0,0,0,0,,0,Monday,22.7,0.0,2.06,5,0,20.00,0.20,0.97,0,0,
2025-08-26,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,25,25,0,0,131,20,0,1.96,1.01,49.00,0,0,0,0,,0,Tuesday,21.6,0.0,2.04,5,0,20.00,0.20,0.97,0,0,
2025-08-27,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,143,30,40,1.94,1.01,54.32,0,0,0,0,,0,Wednesday,24.6,0.0,2.06,5,0,20.00,0.20,0.97,0,0,
2025-08-28,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,29,29,0,0,414,0,300,1.94,1.01,56.26,0,0,0,0,,0,Thursday,23.7,0.7,1.90,5,0,20.00,0.20,0.97,0,0,
2025-08-29,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,386,0,0,1.93,1.01,54.04,0,0,0,0,,0,Friday,25.5,0.0,1.95,5,0,20.00,0.20,0.97,0,0,
2025-08-30,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,31,31,0,0,435,0,80,1.94,1.01,60.14,0,0,0,0,,1,Saturday,24.1,0.0,1.90,5,0,20.00,0.20,0.97,0,0,
2025-08-31,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,33,33,0,0,422,0,20,1.93,1.01,63.69,0,0,0,0,,1,Sunday,23.6,2.8,2.11,5,0,20.00,0.20,0.97,0,0,
2025-09-01,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,26,26,0,0,426,0,30,1.94,1.01,50.44,0,0,0,0,,0,Monday,24.7,0.0,1.93,5,0,20.00,0.20,0.97,0,0,
2025-09-02,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,26,26,0,0,400,0,0,1.93,1.01,50.18,0,0,0,0,,0,Tuesday,22.9,0.0,2.08,5,0,20.00,0.20,0.97,0,0,
2025-09-03,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,31,31,0,0,369,0,0,1.95,1.01,60.45,0,0,0,0,,0,Wednesday,25.3,0.0,2.04,5,0,20.00,0.20,0.97,0,0,
2025-09-04,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,30,30,0,1,340,0,0,1.96,1.01,58.80,0,0,0,0,,0,Thursday,19.6,0.0,1.89,5,0,20.00,0.20,0.97,0,0,
2025-09-05,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,29,29,0,0,311,0,0,1.95,1.01,56.55,0,0,0,0,,0,Friday,21.3,0.0,1.88,5,0,20.00,0.20,0.97,0,0,
2025-09-06,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,36,36,0,0,275,270,0,1.95,1.01,70.20,0,0,0,0,,1,Saturday,24.0,0.0,1.84,5,0,20.00,0.20,0.97,0,0,
2025-09-07,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,247,50,0,1.95,1.01,54.60,0,0,0,0,,1,Sunday,21.8,0.0,2.11,5,0,20.00,0.20,0.97,0,0,
2025-09-08,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,1,220,30,0,1.94,1.01,54.32,0,0,0,0,,0,Monday,20.8,0.0,2.08,5,0,20.00,0.20,0.97,0,0,
2025-09-09,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,31,31,0,0,189,30,0,1.95,1.01,60.45,0,0,0,0,,0,Tuesday,20.4,0.0,2.04,5,0,20.00,0.20,0.97,0,0,
2025-09-10,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,24,24,0,0,165,30,0,1.96,1.01,47.04,0,0,0,0,,0,Wednesday,22.6,0.0,2.04,5,0,20.00,0.20,0.97,0,0,
2025-09-11,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,407,0,270,1.95,1.01,54.60,0,0,0,0,,0,Thursday,22.4,0.0,1.83,5,0,20.00,0.20,0.97,0,0,
2025-09-12,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,32,32,0,1,426,0,50,1.94,1.01,62.08,0,0,0,0,,0,Friday,23.0,0.0,1.96,5,0,20.00,0.20,0.97,0,0,
2025-09-13,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,40,40,0,0,416,0,30,1.95,1.01,78.00,0,0,0,0,,1,Saturday,23.6,0.0,1.82,5,0,20.00,0.20,0.97,0,0,
2025-09-14,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,419,0,30,1.93,1.01,52.11,0,0,0,0,,1,Sunday,19.2,17.2,1.94,5,0,20.00,0.20,0.97,0,0,
2025-09-15,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,29,29,0,0,420,0,30,1.95,1.01,56.55,0,0,0,0,,0,Monday,20.3,0.0,2.06,5,0,20.00,0.20,0.97,0,0,
2025-09-16,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,25,25,0,0,395,0,0,1.96,1.01,49.00,0,0,0,0,,0,Tuesday,20.9,0.0,1.83,5,0,20.00,0.20,0.97,0,0,
2025-09-17,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,22,22,0,0,373,0,0,1.95,1.01,42.90,0,0,0,0,,0,Wednesday,19.8,0.0,1.97,5,0,20.00,0.20,0.97,0,0,
2025-09-18,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,33,33,0,0,340,0,0,1.93,1.01,63.69,0,0,0,0,,0,Thursday,18.8,0.0,2.03,5,0,20.00,0.20,0.97,0,0,
2025-09-19,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,33,33,0,0,307,0,0,1.95,1.01,64.35,0,0,0,0,,0,Friday,17.5,0.0,2.01,5,0,20.00,0.20,0.97,0,0,
2025-09-20,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,35,35,0,0,272,300,0,1.93,1.01,67.55,0,0,0,0,,1,Saturday,22.2,0.0,2.07,5,0,20.00,0.20,0.97,0,0,
2025-09-21,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,35,35,0,0,237,40,0,1.96,1.01,68.60,0,0,0,0,,1,Sunday,20.2,0.0,1.99,5,1,20.00,0.20,0.97,0,0,
2025-09-22,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,209,30,0,1.93,1.01,54.04,0,0,0,0,,0,Monday,20.8,0.0,2.10,5,2,20.00,0.20,0.97,0,0,
2025-09-23,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,33,33,0,0,176,30,0,1.89,1.01,62.37,0,0,0,0,,0,Tuesday,18.9,0.0,1.93,5,1,20.00,0.20,0.97,1,0,
2025-09-24,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,32,32,0,0,144,30,0,1.94,1.01,62.08,0,0,0,0,,0,Wednesday,25.0,0.0,1.98,5,1,20.00,0.20,0.97,0,0,
2025-09-25,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,416,0,300,1.93,1.01,54.04,0,0,0,0,,0,Thursday,17.6,0.0,2.03,5,0,20.00,0.20,0.97,0,0,
2025-09-26,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,31,31,0,0,385,0,0,1.92,1.01,59.52,0,0,0,0,,0,Friday,14.6,0.0,1.91,5,0,20.00,0.20,0.97,0,0,
2025-09-27,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,32,32,0,1,394,0,40,1.94,1.01,62.08,0,0,0,0,,1,Saturday,17.1,0.0,2.04,5,0,20.00,0.20,0.97,0,0,
2025-09-28,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,59,59,0,0,335,0,0,1.43,1.01,84.37,1,25,0,0,,1,Sunday,18.6,0.0,1.93,5,0,20.00,0.20,0.97,0,0,
2025-09-29,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,38,38,0,0,357,0,60,1.77,1.01,67.26,1,10,0,0,,0,Monday,17.9,7.7,1.96,5,0,20.00,0.20,0.97,0,0,
2025-09-30,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,26,26,0,1,362,0,30,1.94,1.01,50.44,0,0,0,0,,0,Tuesday,19.9,0.0,1.90,5,0,20.00,0.20,0.97,0,0,
2025-10-01,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,30,30,0,0,332,0,0,1.95,1.01,58.50,0,0,0,0,,0,Wednesday,17.4,3.5,2.10,5,0,20.00,0.20,0.97,0,0,
2025-10-02,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,304,240,0,1.97,1.01,55.16,0,0,0,0,,0,Thursday,18.1,0.0,2.09,5,0,20.00,0.20,0.97,0,0,
2025-10-03,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,33,33,0,0,271,70,0,1.94,1.01,64.02,0,0,0,0,,0,Friday,18.5,0.0,2.12,5,2,20.00,0.20,0.97,0,0,
2025-10-04,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,41,41,0,0,230,40,0,1.95,1.01,79.95,0,0,0,0,,1,Saturday,16.3,0.0,1.95,5,0,20.00,0.20,0.97,0,0,
2025-10-05,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,32,32,0,0,198,30,0,1.94,1.01,62.08,0,0,0,0,,1,Sunday,18.1,2.8,2.12,5,0,20.00,0.20,0.97,0,0,
2025-10-06,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,170,20,0,1.94,1.01,54.32,0,0,0,0,,0,Monday,16.1,0.0,2.04,5,2,20.00,0.20,0.97,0,0,
2025-10-07,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,382,0,240,1.95,1.01,54.60,0,0,0,0,,0,Tuesday,21.3,6.8,1.84,5,0,20.00,0.20,0.97,0,0,
2025-10-08,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,40,40,0,0,342,0,0,1.65,1.01,66.00,1,15,0,0,,0,Wednesday,18.6,5.6,2.09,5,0,20.00,0.20,0.97,0,0,
2025-10-09,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,31,31,0,0,351,0,40,1.95,1.01,60.45,0,0,0,0,,0,Thursday,17.8,9.5,1.85,5,0,20.00,0.20,0.97,0,0,
2025-10-10,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,30,30,0,0,421,0,100,1.95,1.01,58.50,0,0,0,0,,0,Friday,17.4,0.9,2.10,5,0,20.00,0.20,0.97,0,0,
2025-10-11,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,394,0,0,1.94,1.01,52.38,0,0,0,0,,1,Saturday,20.4,0.0,1.89,5,0,20.00,0.20,0.97,0,0,
2025-10-12,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,34,34,0,0,360,0,0,1.94,1.01,65.96,0,0,0,0,,1,Sunday,16.6,0.0,2.00,5,0,20.00,0.20,0.97,0,0,
2025-10-13,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,29,29,0,0,351,0,20,1.96,1.01,56.84,0,0,0,0,,0,Monday,18.3,0.0,1.86,5,0,20.00,0.20,0.97,0,0,
2025-10-14,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,22,22,0,0,329,0,0,1.96,1.01,43.12,0,0,0,0,,0,Tuesday,16.2,7.0,1.97,5,0,20.00,0.20,0.97,0,0,
2025-10-15,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,26,26,0,0,303,210,0,1.97,1.01,51.22,0,0,0,0,,0,Wednesday,18.4,2.3,1.89,5,0,20.00,0.20,0.97,0,0,
2025-10-16,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,276,80,0,1.95,1.01,52.65,0,0,0,0,,0,Thursday,16.6,4.8,1.95,5,0,20.00,0.20,0.97,0,0,
2025-10-17,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,34,34,0,0,242,40,0,1.95,1.01,66.30,0,0,0,0,,0,Friday,13.1,0.0,1.90,5,2,20.00,0.20,0.97,0,0,
2025-10-18,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,32,32,0,0,210,40,0,1.96,1.01,62.72,0,0,0,0,,1,Saturday,13.5,0.0,2.00,5,1,20.00,0.20,0.97,0,0,
2025-10-19,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,29,29,0,0,181,20,0,1.94,1.01,56.26,0,0,0,0,,1,Sunday,14.0,4.6,2.07,5,1,20.00,0.20,0.97,0,0,
2025-10-20,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,34,34,0,0,357,0,210,1.96,1.01,66.64,0,0,1,0,,0,Monday,17.1,0.0,2.11,5,0,20.00,0.20,0.97,0,0,
2025-10-21,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,410,0,80,1.97,1.01,53.19,0,0,0,0,,0,Tuesday,15.7,0.0,1.91,5,0,20.00,0.20,0.97,0,0,
2025-10-22,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,382,0,0,1.97,1.01,55.16,0,0,0,0,,0,Wednesday,17.8,0.0,2.10,5,0,20.00,0.20,0.97,0,0,
2025-10-23,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,30,30,0,0,352,0,0,1.91,1.01,57.30,0,0,1,0,,0,Thursday,13.2,1.3,2.06,5,0,20.00,0.20,0.97,1,0,
2025-10-24,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,28,28,0,0,404,0,80,1.96,1.01,54.88,0,0,0,0,,0,Friday,13.1,0.0,1.84,5,0,20.00,0.20,0.97,0,0,
2025-10-25,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,34,34,0,0,390,0,20,1.93,1.01,65.62,0,0,0,0,,1,Saturday,9.8,0.0,2.08,5,0,20.00,0.20,0.97,0,0,
2025-10-26,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,35,35,0,0,355,0,0,1.94,1.01,67.90,0,0,0,0,,1,Sunday,15.6,8.0,1.91,5,0,20.00,0.20,0.97,0,0,
2025-10-27,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,25,25,0,0,330,0,0,1.96,1.01,49.00,0,0,0,0,,0,Monday,14.5,10.3,1.85,5,0,20.00,0.20,0.97,0,0,
2025-10-28,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,303,240,0,1.96,1.01,52.92,0,0,0,0,,0,Tuesday,10.8,0.0,2.04,5,1,20.00,0.20,0.97,0,0,
2025-10-29,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,27,27,0,0,276,60,0,1.96,1.01,52.92,0,0,0,0,,0,Wednesday,14.5,0.0,1.85,5,0,20.00,0.20,0.97,0,0,
2025-10-30,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,26,26,0,0,250,20,0,1.96,1.01,50.96,0,0,0,0,,0,Thursday,9.6,0.0,1.88,5,2,20.00,0.20,0.97,0,0,
2025-10-31,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,34,34,0,0,216,40,0,1.93,1.01,65.62,0,0,0,0,,0,Friday,11.5,0.0,2.09,5,2,20.00,0.20,0.97,0,0,
2025-11-01,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,51,51,0,0,165,50,0,1.97,1.01,100.47,0,0,0,0,,1,Saturday,13.2,0.0,2.07,5,0,20.00,0.20,0.97,0,0,
2025-11-02,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,123,123,0,0,42,110,0,1.95,1.01,239.85,0,0,0,0,,1,Sunday,11.4,0.0,2.08,5,0,20.00,0.20,0.97,0,1,viralna_potraznja
2025-11-03,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,35,35,0,0,307,0,300,1.96,1.01,68.60,0,0,0,0,,0,Monday,13.1,2.1,2.00,5,0,20.00,0.20,0.97,0,0,
2025-11-04,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,37,37,0,0,270,70,0,1.94,1.01,71.78,0,0,0,0,,0,Tuesday,8.5,0.0,2.02,5,0,20.00,0.20,0.97,0,0,
2025-11-05,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,39,39,0,0,231,60,0,1.96,1.01,76.44,0,0,0,0,,0,Wednesday,13.1,0.0,1.89,5,0,20.00,0.20,0.97,0,0,
2025-11-06,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,36,36,0,0,265,30,70,1.94,1.01,69.84,0,0,0,0,,0,Thursday,14.8,14.5,2.10,5,1,20.00,0.20,0.97,0,0,
2025-11-07,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,45,45,0,0,370,0,150,1.97,1.01,88.65,0,0,0,0,,0,Friday,12.0,1.3,2.05,5,0,20.00,0.20,0.97,0,0,
2025-11-08,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,51,51,0,0,319,0,0,1.96,1.01,99.96,0,0,0,0,,1,Saturday,8.4,3.5,1.88,5,0,20.00,0.20,0.97,0,0,
2025-11-09,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,45,45,0,0,344,0,70,1.95,1.01,87.75,0,0,0,0,,1,Sunday,10.4,2.9,1.88,5,0,20.00,0.20,0.97,0,0,
2025-11-10,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,30,30,0,0,374,0,60,2.08,1.01,62.40,0,0,0,0,,0,Monday,8.3,0.0,2.05,5,0,20.00,0.20,0.97,1,0,
2025-11-11,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,33,33,0,1,342,0,0,1.96,1.01,64.68,0,0,0,0,,0,Tuesday,12.7,3.0,1.98,5,0,20.00,0.20,0.97,0,0,
2025-11-12,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,32,32,0,0,340,0,30,1.95,1.01,62.40,0,0,0,0,,0,Wednesday,11.4,6.2,2.02,5,0,20.00,0.20,0.97,0,0,
2025-11-13,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,43,43,0,0,297,270,0,1.97,1.01,84.71,0,0,0,0,,0,Thursday,10.4,6.0,2.10,5,1,20.00,0.20,0.97,0,0,
2025-11-14,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,66,66,0,0,231,70,0,1.85,1.01,122.10,1,5,0,0,,0,Friday,9.9,0.0,2.05,5,1,20.00,0.20,0.97,0,0,
2025-11-15,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,41,41,0,0,190,40,0,1.97,1.01,80.77,0,0,0,0,,1,Saturday,10.6,0.0,1.85,5,0,20.00,0.20,0.97,0,0,
2025-11-16,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,48,48,0,0,142,50,0,1.96,1.01,94.08,0,0,0,0,,1,Sunday,9.4,0.0,2.09,5,0,20.00,0.20,0.97,0,0,
2025-11-17,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,35,35,0,0,107,40,0,1.96,1.01,68.60,0,0,0,0,,0,Monday,15.3,0.0,2.09,5,0,20.00,0.20,0.97,0,0,
2025-11-18,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,33,33,0,0,74,30,0,1.97,1.01,65.01,0,0,0,0,,0,Tuesday,9.6,0.0,2.00,5,0,20.00,0.20,0.97,0,0,
2025-11-19,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,46,46,0,0,298,50,270,1.96,1.01,90.16,0,0,1,0,,0,Wednesday,8.0,0.0,2.12,5,0,20.00,0.20,0.97,0,0,
2025-11-20,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,42,42,0,0,366,0,110,1.97,1.01,82.74,0,0,0,0,,0,Thursday,7.8,0.0,1.87,5,0,20.00,0.20,0.97,0,0,
2025-11-21,STORE01,Podgorica,SKU105,Čokolada 100g,Slatkiši,42,42,0,0,374,0,50,1.96,1.01,82.32,0,0,0,0,,0,Friday,10.9,0.0,2.07,5,0,20.00,0.20,0.97,0,0,
